               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.046558,            0.026232,            0.012651,             0.71654,             0.62062,             0.59346,             0.22227,            0.054045,            0.014367,            0.020126,            0.006436,            0.006436,            0.006436
                  38,            0.046589,             0.02804,             0.01257,             0.85994,             0.58562,              0.5908,              0.2055,            0.055967,            0.014726,            0.020222,            0.006337,            0.006337,            0.006337
                  39,             0.04753,            0.025605,            0.013196,             0.84367,             0.53588,             0.56784,             0.17557,            0.058599,            0.014154,            0.019906,            0.006238,            0.006238,            0.006238
                  40,            0.045258,            0.026873,            0.012592,             0.70367,             0.60584,             0.56521,             0.19082,            0.058489,            0.014404,            0.020616,            0.006139,            0.006139,            0.006139
                  41,            0.045675,            0.025571,            0.012038,             0.80829,             0.59522,             0.61184,             0.22705,            0.055594,            0.014988,            0.018204,             0.00604,             0.00604,             0.00604
                  42,            0.046301,            0.026187,            0.012162,             0.77314,             0.60509,             0.59286,             0.21318,            0.055387,            0.014758,            0.017839,            0.005941,            0.005941,            0.005941
                  43,            0.045447,            0.025507,            0.011935,             0.83843,             0.53281,             0.57653,             0.21951,            0.056391,             0.01485,            0.019423,            0.005842,            0.005842,            0.005842
                  44,            0.046239,            0.025586,            0.012339,             0.75537,             0.52536,             0.55021,             0.17091,            0.060422,            0.014761,            0.021414,            0.005743,            0.005743,            0.005743
                  45,             0.04474,            0.025967,            0.011711,             0.82521,             0.58704,             0.64651,             0.25959,            0.053271,            0.014654,            0.021335,            0.005644,            0.005644,            0.005644
                  46,            0.043932,            0.025211,            0.011609,             0.76948,             0.54073,             0.57081,             0.18066,            0.060782,            0.014896,            0.022256,            0.005545,            0.005545,            0.005545
                  47,            0.044613,            0.024618,             0.01167,             0.73525,             0.48754,             0.50241,             0.13681,            0.064307,            0.015221,            0.017309,            0.005446,            0.005446,            0.005446
                  48,            0.043324,            0.024124,            0.011438,             0.82841,             0.55524,             0.58761,             0.23018,            0.056095,            0.014989,             0.01923,            0.005347,            0.005347,            0.005347
                  49,            0.043608,            0.025031,            0.011373,             0.74227,             0.57567,             0.55734,             0.14668,            0.061419,            0.015346,            0.019717,            0.005248,            0.005248,            0.005248
                  50,            0.042504,            0.025081,            0.011081,             0.75498,             0.58525,             0.59968,             0.20796,            0.055736,            0.015102,            0.019388,            0.005149,            0.005149,            0.005149
                  51,             0.04299,            0.024808,            0.010936,             0.75461,             0.56747,             0.58102,             0.16957,            0.057525,             0.01557,            0.020999,             0.00505,             0.00505,             0.00505
                  52,            0.041613,            0.023788,            0.010541,             0.75429,             0.57073,             0.58153,             0.21164,            0.056376,            0.014832,            0.022189,            0.004951,            0.004951,            0.004951
                  53,            0.043614,            0.024582,            0.010944,             0.81168,             0.59478,             0.66063,             0.22804,            0.055544,            0.014636,            0.021165,            0.004852,            0.004852,            0.004852
                  54,            0.042112,            0.025248,            0.010895,             0.61773,             0.67223,             0.59874,             0.19966,            0.057549,             0.01496,            0.020282,            0.004753,            0.004753,            0.004753
                  55,            0.040773,            0.024276,            0.010198,             0.64019,             0.60502,             0.52985,             0.17447,            0.060241,            0.015394,            0.020991,            0.004654,            0.004654,            0.004654
                  56,            0.042001,            0.024484,            0.010222,             0.71481,             0.55967,             0.55154,              0.1677,            0.060202,            0.015262,            0.021136,            0.004555,            0.004555,            0.004555
                  57,            0.041484,            0.024829,            0.010632,             0.79109,              0.6062,             0.62386,             0.24071,            0.055443,            0.014921,            0.020406,            0.004456,            0.004456,            0.004456
                  58,            0.041977,            0.025044,            0.010381,             0.81029,             0.56209,              0.5815,              0.2105,            0.056848,            0.014673,             0.02079,            0.004357,            0.004357,            0.004357
                  59,            0.040199,            0.024037,            0.010207,             0.80236,             0.59651,             0.59367,             0.19235,            0.058962,            0.015319,            0.020756,            0.004258,            0.004258,            0.004258
                  60,            0.041084,            0.023751,            0.010171,             0.77732,             0.61669,             0.60484,             0.23264,            0.054691,             0.01498,            0.021175,            0.004159,            0.004159,            0.004159
                  61,            0.039939,            0.023436,            0.010193,             0.69315,             0.66956,              0.6264,             0.20949,            0.057761,            0.015242,            0.021461,             0.00406,             0.00406,             0.00406
                  62,            0.041405,            0.024464,            0.010272,             0.70716,             0.57519,             0.57978,             0.19877,            0.057754,            0.014974,            0.020556,            0.003961,            0.003961,            0.003961
                  63,            0.040472,            0.023366,            0.010266,             0.75089,             0.63983,             0.61999,             0.21212,             0.05839,            0.015226,            0.019534,            0.003862,            0.003862,            0.003862
                  64,            0.039802,             0.02295,           0.0098641,             0.75982,             0.60297,              0.6045,              0.2185,            0.055391,            0.014897,            0.021773,            0.003763,            0.003763,            0.003763
                  65,            0.040095,            0.024019,           0.0094623,             0.70088,             0.58318,             0.56267,             0.20411,            0.057088,            0.015325,            0.020237,            0.003664,            0.003664,            0.003664
                  66,            0.038757,            0.023508,           0.0095562,             0.73133,             0.60117,              0.6282,              0.2336,             0.05545,            0.015098,            0.018961,            0.003565,            0.003565,            0.003565
                  67,            0.039095,            0.022927,           0.0092615,             0.80606,             0.62458,             0.65551,             0.27633,            0.051523,            0.015031,            0.020088,            0.003466,            0.003466,            0.003466
                  68,            0.039493,            0.022404,            0.010012,             0.70552,             0.62416,             0.57879,             0.18589,            0.058967,            0.015502,            0.020283,            0.003367,            0.003367,            0.003367
                  69,            0.038831,            0.022643,           0.0093997,             0.77156,             0.61554,             0.62811,             0.22518,            0.056852,            0.015209,             0.02015,            0.003268,            0.003268,            0.003268
                  70,            0.038287,            0.023068,           0.0095816,             0.75768,             0.65691,             0.66061,             0.24095,            0.054793,            0.015452,            0.020844,            0.003169,            0.003169,            0.003169
                  71,             0.03828,            0.023165,           0.0096231,             0.75521,              0.6322,             0.67332,             0.25617,            0.054051,            0.015264,            0.020904,             0.00307,             0.00307,             0.00307
                  72,            0.037755,            0.023414,           0.0089108,              0.7775,             0.65508,             0.66404,             0.23188,            0.055893,             0.01528,            0.019914,            0.002971,            0.002971,            0.002971
                  73,            0.038374,            0.023126,            0.009398,             0.72986,             0.60541,             0.57496,             0.19033,            0.058912,            0.016115,            0.020431,            0.002872,            0.002872,            0.002872
                  74,            0.037327,            0.022774,           0.0087494,             0.74662,              0.5927,             0.59406,             0.19345,            0.059197,            0.015821,            0.021115,            0.002773,            0.002773,            0.002773
                  75,            0.037165,            0.022032,           0.0090422,             0.79607,             0.62049,             0.66729,             0.25093,            0.054568,            0.014977,            0.022032,            0.002674,            0.002674,            0.002674
                  76,            0.037362,            0.022458,           0.0092778,             0.77669,             0.61155,             0.63486,             0.22583,            0.056118,             0.01558,            0.020038,            0.002575,            0.002575,            0.002575
                  77,            0.037063,            0.022779,           0.0087782,             0.73927,              0.6577,             0.66991,             0.25155,            0.054879,            0.015296,             0.01952,            0.002476,            0.002476,            0.002476
                  78,             0.03751,            0.022804,           0.0091181,             0.78841,             0.62845,             0.65093,             0.24823,            0.055617,            0.015405,            0.019143,            0.002377,            0.002377,            0.002377
                  79,            0.037574,            0.022687,           0.0089428,             0.81389,             0.61573,             0.68115,             0.27305,            0.053089,            0.015082,            0.019822,            0.002278,            0.002278,            0.002278
                  80,            0.036657,            0.022078,           0.0087459,             0.76822,              0.6435,             0.66977,             0.25555,            0.054359,            0.015295,            0.019952,            0.002179,            0.002179,            0.002179
                  81,            0.036628,            0.022324,           0.0086953,             0.79864,             0.63643,              0.6655,               0.241,            0.055322,            0.015845,            0.020395,             0.00208,             0.00208,             0.00208
                  82,            0.036304,            0.021685,           0.0084911,             0.79309,             0.63295,             0.67466,             0.25971,            0.053688,            0.015255,            0.020143,            0.001981,            0.001981,            0.001981
                  83,            0.035747,            0.022136,           0.0082327,             0.76335,             0.61221,             0.64763,             0.23583,            0.056001,            0.015809,            0.020352,            0.001882,            0.001882,            0.001882
                  84,            0.035811,            0.021904,           0.0086091,             0.69746,             0.69842,             0.66087,             0.23248,            0.056245,            0.015897,            0.020662,            0.001783,            0.001783,            0.001783
                  85,            0.035508,            0.021779,           0.0082964,             0.80115,             0.64108,             0.67896,             0.23861,            0.055701,            0.015693,            0.021067,            0.001684,            0.001684,            0.001684
                  86,            0.035306,            0.021418,           0.0081187,               0.806,             0.62149,              0.6689,             0.23773,            0.055072,            0.015551,            0.020816,            0.001585,            0.001585,            0.001585
                  87,            0.035572,            0.021583,           0.0081544,              0.7217,             0.59426,              0.6166,             0.20035,            0.058136,            0.016007,            0.022117,            0.001486,            0.001486,            0.001486
                  88,            0.035247,            0.022406,            0.008305,             0.73858,             0.61715,              0.6385,             0.22557,            0.056611,            0.016058,            0.021604,            0.001387,            0.001387,            0.001387
                  89,            0.034768,            0.020825,           0.0080332,             0.75569,             0.62968,             0.64259,             0.22746,            0.056574,            0.016015,            0.021533,            0.001288,            0.001288,            0.001288
                  90,            0.034157,            0.021128,           0.0080158,             0.77274,             0.64667,             0.67636,             0.25495,            0.055235,             0.01589,            0.022156,            0.001189,            0.001189,            0.001189
                  91,            0.034847,            0.021057,            0.008139,             0.72177,             0.58865,             0.60157,             0.20876,            0.058583,             0.01625,            0.021959,             0.00109,             0.00109,             0.00109
                  92,            0.034654,            0.021076,           0.0079417,             0.77709,             0.61541,             0.65341,             0.23669,            0.056342,            0.015848,            0.021598,            0.000991,            0.000991,            0.000991
                  93,            0.034231,             0.02128,           0.0079545,             0.80268,             0.64885,              0.6723,             0.25136,            0.054844,             0.01582,            0.021495,            0.000892,            0.000892,            0.000892
                  94,            0.034299,            0.020961,           0.0078415,             0.78404,             0.67102,              0.6863,             0.26694,            0.052961,            0.015701,            0.021351,            0.000793,            0.000793,            0.000793
                  95,            0.033962,            0.020396,              0.0077,             0.76489,             0.63715,             0.65418,             0.24858,            0.054717,            0.015866,            0.021697,            0.000694,            0.000694,            0.000694
                  96,             0.03451,            0.020928,           0.0079991,             0.79786,             0.64844,              0.6709,             0.25614,            0.053862,            0.015677,            0.021651,            0.000595,            0.000595,            0.000595
                  97,            0.033788,            0.021018,           0.0081233,             0.81153,             0.65332,             0.67413,             0.24193,            0.056032,            0.015859,            0.021937,            0.000496,            0.000496,            0.000496
                  98,            0.034469,            0.021913,           0.0080008,             0.79244,             0.64641,              0.6707,             0.24543,            0.055051,            0.015809,            0.021663,            0.000397,            0.000397,            0.000397
                  99,             0.03391,             0.02151,           0.0080847,             0.80835,             0.66529,             0.68979,             0.24262,            0.055535,            0.015861,            0.021554,            0.000298,            0.000298,            0.000298
