               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,            0.047846,            0.021428,            0.015089,             0.76801,               0.763,             0.78725,             0.39163,            0.044898,            0.012416,            0.014117,             0.00901,             0.00901,             0.00901
                  12,            0.045872,             0.02077,            0.014043,             0.83867,             0.73079,             0.74785,             0.37034,            0.050132,            0.012911,            0.015532,            0.008911,            0.008911,            0.008911
                  13,            0.045203,            0.020839,            0.013563,             0.83553,             0.77249,             0.77729,             0.38843,            0.047448,            0.013118,            0.015345,            0.008812,            0.008812,            0.008812
                  14,            0.044519,            0.020159,            0.012836,             0.88511,             0.79153,             0.79472,             0.40924,            0.047585,             0.01278,            0.014454,            0.008713,            0.008713,            0.008713
                  15,            0.042884,            0.020188,            0.012517,             0.78829,             0.74969,             0.75521,             0.41001,            0.046663,            0.013225,            0.014168,            0.008614,            0.008614,            0.008614
                  16,            0.042948,            0.019443,            0.012294,             0.81535,             0.78576,             0.80459,             0.41219,            0.046622,            0.012672,            0.014835,            0.008515,            0.008515,            0.008515
                  17,            0.040896,             0.01932,              0.0116,             0.80504,             0.75654,             0.81322,             0.43488,            0.046196,            0.013196,            0.016053,            0.008416,            0.008416,            0.008416
                  18,            0.040646,            0.018996,             0.01086,             0.86829,             0.77831,             0.81992,             0.43956,            0.044971,            0.012941,            0.014472,            0.008317,            0.008317,            0.008317
                  19,            0.040948,             0.01879,            0.010562,             0.90286,             0.80769,             0.89043,             0.49318,            0.043673,            0.013195,            0.013147,            0.008218,            0.008218,            0.008218
                  20,            0.040019,            0.018698,            0.010473,             0.80197,             0.78487,             0.82437,             0.47391,            0.042427,            0.012676,            0.013616,            0.008119,            0.008119,            0.008119
                  21,            0.039096,            0.018543,            0.010641,              0.8039,             0.82331,             0.85129,             0.47741,            0.042798,            0.012483,            0.013825,             0.00802,             0.00802,             0.00802
                  22,            0.038302,            0.018769,            0.010209,             0.83668,             0.77735,               0.805,             0.44504,            0.045695,             0.01291,            0.013785,            0.007921,            0.007921,            0.007921
                  23,            0.038834,            0.018697,            0.010275,             0.86352,             0.79965,             0.80809,             0.45341,            0.044364,            0.012701,            0.014334,            0.007822,            0.007822,            0.007822
                  24,            0.038646,            0.018596,           0.0098621,             0.90281,             0.80731,             0.82238,             0.43875,            0.047293,            0.013126,            0.014766,            0.007723,            0.007723,            0.007723
                  25,            0.037896,            0.018468,            0.009563,             0.90367,             0.79142,             0.87575,             0.49101,            0.043693,            0.012263,            0.013549,            0.007624,            0.007624,            0.007624
                  26,            0.037644,            0.018264,           0.0092505,             0.87969,             0.76906,             0.82231,             0.49092,            0.041963,            0.012934,            0.014716,            0.007525,            0.007525,            0.007525
                  27,            0.035562,            0.017694,           0.0090541,              0.9162,             0.85235,             0.88791,             0.49242,            0.043099,            0.012752,            0.011403,            0.007426,            0.007426,            0.007426
                  28,            0.036571,            0.018065,           0.0091397,             0.86527,             0.83283,             0.85442,             0.51629,            0.042907,            0.012589,             0.01342,            0.007327,            0.007327,            0.007327
                  29,            0.035193,             0.01772,           0.0094392,             0.89413,             0.84117,             0.89105,              0.5247,            0.041203,            0.011939,            0.014087,            0.007228,            0.007228,            0.007228
                  30,            0.035443,            0.017346,           0.0087197,             0.87682,             0.84408,             0.86689,              0.5031,            0.041317,            0.012567,            0.014751,            0.007129,            0.007129,            0.007129
                  31,            0.035693,            0.017564,           0.0088895,              0.8267,             0.84034,             0.87464,             0.47705,             0.04318,            0.012664,            0.014718,             0.00703,             0.00703,             0.00703
                  32,            0.034978,            0.017458,           0.0088323,             0.84895,             0.82694,             0.85311,             0.48226,             0.04352,            0.012658,            0.014064,            0.006931,            0.006931,            0.006931
                  33,            0.034835,            0.016792,           0.0084078,             0.81713,             0.82863,             0.82879,               0.529,            0.043033,            0.012712,            0.013319,            0.006832,            0.006832,            0.006832
                  34,            0.033665,            0.016991,           0.0082847,             0.86633,             0.86529,             0.86384,             0.50614,            0.041247,            0.013287,            0.012658,            0.006733,            0.006733,            0.006733
                  35,            0.034317,            0.017389,           0.0085896,              0.8541,               0.862,             0.87531,             0.55878,            0.039352,            0.012852,             0.01342,            0.006634,            0.006634,            0.006634
                  36,            0.033818,            0.016941,           0.0082614,             0.84941,             0.84948,             0.86781,              0.5553,            0.038994,            0.012562,            0.012183,            0.006535,            0.006535,            0.006535
                  37,            0.032983,            0.016626,           0.0084543,             0.86666,             0.84022,             0.85356,             0.50966,            0.041121,            0.013099,            0.012724,            0.006436,            0.006436,            0.006436
                  38,            0.033446,            0.016595,           0.0080655,             0.89592,             0.84486,             0.85989,             0.51373,            0.041763,            0.012797,            0.013519,            0.006337,            0.006337,            0.006337
                  39,            0.032284,            0.016221,           0.0080371,             0.89876,             0.84865,             0.84668,               0.498,            0.040087,            0.012597,            0.013447,            0.006238,            0.006238,            0.006238
                  40,            0.032422,            0.016146,           0.0078722,             0.83134,             0.83825,              0.8545,             0.51304,            0.039561,            0.012544,            0.012584,            0.006139,            0.006139,            0.006139
                  41,            0.031561,            0.015762,           0.0077071,             0.86994,             0.82583,             0.84918,             0.54071,            0.039577,            0.013158,            0.012865,             0.00604,             0.00604,             0.00604
                  42,            0.030951,            0.015836,           0.0075714,             0.83818,             0.83788,             0.83268,             0.52457,            0.040397,             0.01349,            0.013638,            0.005941,            0.005941,            0.005941
                  43,            0.031856,            0.015623,           0.0076798,             0.85903,             0.81025,              0.8279,             0.50459,            0.042311,            0.013394,             0.01353,            0.005842,            0.005842,            0.005842
                  44,             0.03122,             0.01577,            0.007458,              0.8254,             0.82477,             0.83246,             0.51327,            0.040478,             0.01256,            0.013655,            0.005743,            0.005743,            0.005743
                  45,            0.030645,            0.015738,           0.0074499,             0.86389,             0.82084,             0.85332,             0.52858,            0.040816,            0.012739,            0.013444,            0.005644,            0.005644,            0.005644
                  46,            0.030167,            0.015857,           0.0074234,             0.83723,             0.84132,             0.85592,             0.52126,             0.04063,            0.012845,            0.013535,            0.005545,            0.005545,            0.005545
                  47,            0.030246,            0.015147,           0.0076593,             0.81187,             0.80001,             0.81977,             0.48819,            0.041712,            0.012952,            0.013937,            0.005446,            0.005446,            0.005446
                  48,            0.030447,            0.015015,           0.0073649,             0.91127,             0.81021,               0.843,             0.48955,            0.042116,            0.013007,            0.014968,            0.005347,            0.005347,            0.005347
                  49,            0.030461,            0.015247,           0.0076082,             0.87111,              0.8264,             0.85697,             0.51007,            0.039833,            0.012511,            0.013221,            0.005248,            0.005248,            0.005248
                  50,            0.029718,            0.014936,           0.0073763,             0.84642,             0.82206,             0.84895,             0.50444,            0.042046,            0.012921,             0.01392,            0.005149,            0.005149,            0.005149
                  51,            0.028994,             0.01479,            0.007236,              0.8527,             0.84947,             0.86456,             0.53695,            0.040381,            0.012818,            0.013814,             0.00505,             0.00505,             0.00505
                  52,            0.029317,            0.014907,           0.0071251,             0.90258,             0.81699,             0.85796,             0.53823,            0.039812,            0.012939,            0.012739,            0.004951,            0.004951,            0.004951
                  53,            0.028762,            0.014553,           0.0071056,             0.80637,             0.83775,             0.87291,             0.54786,            0.040039,             0.01319,            0.013077,            0.004852,            0.004852,            0.004852
                  54,            0.028969,            0.014834,           0.0071337,             0.82945,             0.83796,             0.85884,             0.50818,            0.039631,            0.012736,            0.012814,            0.004753,            0.004753,            0.004753
                  55,            0.027968,            0.014245,           0.0069669,             0.85794,             0.83948,             0.84254,             0.52905,            0.039991,            0.012881,            0.014037,            0.004654,            0.004654,            0.004654
                  56,            0.028432,            0.014415,           0.0068414,             0.90129,             0.80117,             0.84049,             0.51513,            0.041631,            0.012616,            0.013907,            0.004555,            0.004555,            0.004555
                  57,            0.028016,            0.014957,           0.0068763,             0.82675,              0.8226,             0.83772,             0.52272,            0.039971,            0.013024,             0.01481,            0.004456,            0.004456,            0.004456
                  58,            0.027256,            0.014219,            0.006956,             0.83591,             0.85399,             0.83312,             0.50241,            0.040371,            0.013149,            0.014277,            0.004357,            0.004357,            0.004357
                  59,            0.027521,            0.014032,           0.0066297,             0.86156,             0.83421,             0.85923,             0.51123,            0.041391,            0.013608,            0.013729,            0.004258,            0.004258,            0.004258
                  60,            0.026918,            0.013755,           0.0068901,             0.91293,             0.84787,             0.85824,             0.53296,            0.039806,            0.013459,            0.013143,            0.004159,            0.004159,            0.004159
                  61,            0.026951,            0.014509,           0.0065827,             0.85036,             0.84419,             0.86446,             0.54241,            0.039534,            0.013387,            0.013364,             0.00406,             0.00406,             0.00406
                  62,            0.026439,            0.013526,           0.0068719,             0.84132,             0.84491,              0.8639,             0.54548,             0.03863,             0.01366,            0.013921,            0.003961,            0.003961,            0.003961
                  63,            0.025957,            0.013191,           0.0064281,             0.86123,             0.82317,             0.86198,             0.54614,            0.039522,            0.013536,            0.014334,            0.003862,            0.003862,            0.003862
                  64,            0.026361,            0.013427,           0.0068788,              0.8451,             0.83699,             0.85335,             0.53803,            0.040653,            0.013793,            0.015288,            0.003763,            0.003763,            0.003763
                  65,            0.025679,            0.013271,           0.0064217,             0.85224,             0.84356,             0.86229,             0.54548,            0.039795,             0.01409,            0.014595,            0.003664,            0.003664,            0.003664
                  66,             0.02523,            0.013194,           0.0063722,             0.84696,             0.85336,             0.86266,             0.54146,            0.040562,            0.013953,            0.013404,            0.003565,            0.003565,            0.003565
                  67,            0.025708,            0.013631,           0.0064501,             0.85976,             0.86798,             0.88123,             0.55801,            0.040006,            0.013926,            0.013121,            0.003466,            0.003466,            0.003466
                  68,            0.025092,            0.013025,           0.0066641,             0.87871,             0.81972,             0.87075,             0.56039,            0.039286,            0.014003,            0.013529,            0.003367,            0.003367,            0.003367
                  69,            0.024943,            0.012896,            0.006293,             0.83865,               0.835,             0.85631,               0.557,            0.039548,            0.014122,            0.013763,            0.003268,            0.003268,            0.003268
                  70,            0.024992,            0.012922,           0.0064643,             0.84402,             0.85101,             0.87033,             0.56876,            0.039901,            0.013946,            0.013258,            0.003169,            0.003169,            0.003169
                  71,            0.024506,            0.012985,           0.0063479,             0.86018,             0.81231,             0.84375,             0.55247,            0.039938,            0.014388,            0.014028,             0.00307,             0.00307,             0.00307
                  72,            0.024143,            0.012675,           0.0061174,             0.84075,             0.83472,             0.84568,             0.53699,            0.039758,            0.014058,            0.013201,            0.002971,            0.002971,            0.002971
                  73,            0.024593,            0.012708,           0.0063917,             0.84683,             0.82166,             0.84859,             0.53086,            0.040386,            0.014496,            0.013689,            0.002872,            0.002872,            0.002872
                  74,            0.024014,            0.012964,           0.0062384,             0.83134,             0.84037,             0.84135,             0.53352,            0.040543,              0.0146,            0.013813,            0.002773,            0.002773,            0.002773
                  75,            0.023911,            0.012511,           0.0061262,             0.85557,             0.85359,             0.85778,             0.52863,            0.040071,              0.0149,            0.013813,            0.002674,            0.002674,            0.002674
                  76,             0.02353,             0.01255,           0.0060693,             0.84877,             0.84823,             0.86797,             0.55437,            0.039864,            0.014784,            0.013435,            0.002575,            0.002575,            0.002575
                  77,            0.023316,            0.011872,           0.0061123,             0.83863,             0.83312,             0.85495,             0.53479,            0.039876,            0.014517,            0.014904,            0.002476,            0.002476,            0.002476
                  78,            0.023214,            0.012002,           0.0059815,             0.83695,             0.84634,             0.85548,             0.55038,            0.039623,            0.014668,            0.014645,            0.002377,            0.002377,            0.002377
                  79,            0.022859,            0.012128,           0.0059597,             0.83756,             0.84647,             0.85342,             0.54286,              0.0395,            0.015168,            0.014657,            0.002278,            0.002278,            0.002278
                  80,            0.022425,            0.011835,           0.0058308,             0.83352,             0.84643,             0.85071,             0.56134,            0.039227,            0.014501,            0.014032,            0.002179,            0.002179,            0.002179
                  81,            0.022697,            0.012238,           0.0059779,             0.83847,             0.84644,             0.84618,             0.52634,             0.03972,            0.014813,            0.013732,             0.00208,             0.00208,             0.00208
                  82,            0.022104,            0.012085,            0.005805,             0.83145,             0.83638,             0.83993,             0.52541,            0.040401,            0.014952,            0.013762,            0.001981,            0.001981,            0.001981
                  83,            0.022417,             0.01183,           0.0059831,             0.83179,             0.83976,             0.84137,             0.52898,            0.039661,            0.014814,            0.013981,            0.001882,            0.001882,            0.001882
                  84,            0.022218,            0.011928,           0.0059462,             0.84676,             0.84661,             0.85305,              0.5417,            0.039523,             0.01499,            0.014289,            0.001783,            0.001783,            0.001783
                  85,            0.021629,            0.011406,            0.005758,             0.81997,             0.84647,             0.84911,             0.53513,            0.039779,            0.014897,            0.014299,            0.001684,            0.001684,            0.001684
                  86,            0.021691,            0.011397,           0.0057072,             0.83443,             0.84379,             0.84895,             0.52754,            0.039644,            0.015089,            0.014557,            0.001585,            0.001585,            0.001585
                  87,             0.02198,            0.012026,           0.0059997,             0.83216,             0.84056,             0.84987,             0.52835,            0.039934,            0.015335,            0.014799,            0.001486,            0.001486,            0.001486
                  88,            0.021609,            0.012017,           0.0058246,             0.82473,             0.84065,             0.84943,             0.53373,            0.039621,            0.015308,            0.015028,            0.001387,            0.001387,            0.001387
                  89,            0.021502,            0.011421,           0.0059625,             0.88721,             0.76885,             0.84895,             0.52622,            0.039679,            0.015675,            0.015623,            0.001288,            0.001288,            0.001288
                  90,            0.020751,            0.011101,           0.0054725,             0.82859,             0.84431,             0.84971,             0.52672,            0.039612,            0.015626,            0.015736,            0.001189,            0.001189,            0.001189
                  91,            0.021125,            0.011354,           0.0055945,             0.82715,             0.84356,             0.85039,             0.52917,            0.039615,            0.015432,            0.015851,             0.00109,             0.00109,             0.00109
                  92,            0.021072,            0.011107,           0.0058007,             0.84224,             0.83479,             0.85386,             0.53741,            0.039471,            0.015497,            0.015436,            0.000991,            0.000991,            0.000991
                  93,            0.020452,            0.010839,           0.0054204,             0.83134,             0.85206,             0.85641,             0.53742,            0.039265,            0.015482,            0.014761,            0.000892,            0.000892,            0.000892
                  94,            0.020827,            0.011103,           0.0058042,             0.82677,              0.8464,             0.84529,             0.53005,            0.039411,            0.015575,            0.014691,            0.000793,            0.000793,            0.000793
                  95,            0.020557,            0.011094,           0.0055574,             0.83858,              0.8321,             0.84539,             0.52814,            0.039417,            0.015595,            0.014914,            0.000694,            0.000694,            0.000694
                  96,            0.020376,            0.010708,           0.0054032,             0.84652,             0.83201,             0.85473,             0.52771,            0.039025,            0.015758,            0.014791,            0.000595,            0.000595,            0.000595
                  97,            0.020581,             0.01054,           0.0055307,             0.86472,             0.80353,             0.85176,             0.53061,            0.038968,            0.015567,            0.014748,            0.000496,            0.000496,            0.000496
                  98,            0.020058,            0.010867,           0.0053026,             0.86016,             0.79848,             0.84444,              0.5257,            0.039129,            0.015521,            0.014946,            0.000397,            0.000397,            0.000397
                  99,            0.020306,            0.010529,           0.0055465,             0.84514,             0.83224,             0.85787,             0.53328,            0.039178,             0.01569,            0.015063,            0.000298,            0.000298,            0.000298
